[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.75, 1.0712043165939908, 187.5, 0], Array([90.37937732], dtype=float64), 0.05555311696928992, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.727777777777778, 2.426812682133639, 187.5, 0], Array([95.76448778], dtype=float64), 0.0164460420949277, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.705555555555556, 1.3213240363685907, 187.5, 0], Array([114.51051774], dtype=float64), 5.3893830213047866e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.683333333333334, 4.196272871676856, 187.5, 0], Array([105.07978573], dtype=float64), 0.0012525637729793604, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.661111111111111, 2.1143028577490206, 187.5, 0], Array([105.75739041], dtype=float64), 0.0010164732051247626, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.63888888888889, 3.619535937543773, 187.5, 0], Array([106.64213258], dtype=float64), 0.0007706473007993021, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.616666666666667, 0.49730616486427315, 187.5, 0], Array([107.57564447], dtype=float64), 0.000572524177782129, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.594444444444445, 6.168087602745172, 187.5, 0], Array([133.55011105], dtype=float64), 2.387692440062877e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.572222222222223, 3.243103080021843, 187.5, 0], Array([153.51114068], dtype=float64), 1.5241690740602661e-12, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.55, 1.6137001547577632, 187.5, 0], Array([148.80498907], dtype=float64), 1.680348274671264e-11, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.75, 6.16972467464008, 187.5, 0], Array([111.79025108], dtype=float64), 0.00014057496967455403, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.727777777777778, 1.3670160076276667, 187.5, 0], Array([97.38018031], dtype=float64), 0.010965257500232646, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.705555555555556, 2.499353738230396, 187.5, 0], Array([108.98680642], dtype=float64), 0.0003618164453184137, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.683333333333334, 2.1223058531739007, 187.5, 0], Array([113.75622039], dtype=float64), 7.058691380135828e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.661111111111111, 2.8398191063045117, 187.5, 0], Array([100.39133376], dtype=float64), 0.004913762294115531, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.63888888888889, 5.038345344559645, 187.5, 0], Array([126.98885042], dtype=float64), 4.112934940952442e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.616666666666667, 0.3308636079826494, 187.5, 0], Array([134.50087048], dtype=float64), 1.55768383243688e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.594444444444445, 2.5787720914664587, 187.5, 0], Array([134.05920608], dtype=float64), 1.900398954403066e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.572222222222223, 5.016567292218979, 187.5, 0], Array([137.84718356], dtype=float64), 3.3682182537683884e-09, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.55, 5.098731723808256, 187.5, 0], Array([146.91717188], dtype=float64), 4.3133908050700405e-11, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.75, 3.913089292524227, 187.5, 0], Array([110.55087645], dtype=float64), 0.00021467748011816254, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.727777777777778, 3.6917995156660237, 187.5, 0], Array([122.13220807], dtype=float64), 2.9970132327817966e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.705555555555556, 0.7736930127876364, 187.5, 0], Array([113.17065809], dtype=float64), 8.685319160424926e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.683333333333334, 0.34590102713688214, 187.5, 0], Array([104.04499197], dtype=float64), 0.001713828509928817, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.661111111111111, 5.645391743830751, 187.5, 0], Array([121.420186], dtype=float64), 3.973436445529871e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.63888888888889, 1.105459302696154, 187.5, 0], Array([116.25503992], dtype=float64), 2.8545700392652233e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.616666666666667, 1.8695267068175192, 187.5, 0], Array([139.13700545], dtype=float64), 1.8454660808374738e-09, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.594444444444445, 1.9124535152537072, 187.5, 0], Array([133.83377461], dtype=float64), 2.1027967726206524e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.572222222222223, 0.2897434969299271, 187.5, 0], Array([136.46035519], dtype=float64), 6.387127625520132e-09, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.55, 3.4077954336106457, 187.5, 0], Array([163.09072555], dtype=float64), 9.368383370236764e-15, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.75, 2.9534798811689837, 187.5, 0], Array([88.93234142], dtype=float64), 0.07429793492174105, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.727777777777778, 3.6472546230198177, 187.5, 0], Array([108.2108678], dtype=float64), 0.0004663368284914001, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.705555555555556, 3.30903464374463, 187.5, 0], Array([123.35406241], dtype=float64), 1.8369639726480498e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.683333333333334, 5.8309535491945255, 187.5, 0], Array([127.21189893], dtype=float64), 3.7448435737934035e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.661111111111111, 0.988649002787811, 187.5, 0], Array([106.20383715], dtype=float64), 0.0008844566126643635, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.63888888888889, 3.8494927964737853, 187.5, 0], Array([125.94541018], dtype=float64), 6.358723868500789e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.616666666666667, 1.3436408089859253, 187.5, 0], Array([125.75927881], dtype=float64), 6.869142782684557e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.594444444444445, 4.5450611850290965, 187.5, 0], Array([150.12565679], dtype=float64), 8.6292181973203e-12, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.572222222222223, 2.115265784528062, 187.5, 0], Array([126.47896096], dtype=float64), 5.091864631749134e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.7447274948966935, -14.55, 0.5720524737985274, 187.5, 0], Array([167.07454149], dtype=float64), 1.045184473474235e-15, 76]
