[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.4, 1.622302604714214, 187.5, 0], Array([111.54698942], dtype=float64), 0.00015285902110751603, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.383333333333333, 0.7922960473771549, 187.5, 0], Array([112.47596314], dtype=float64), 0.00011081301521449722, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.366666666666667, 4.143838721315699, 187.5, 0], Array([112.71340424], dtype=float64), 0.00010198946333703839, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.35, 0.9951513145611823, 187.5, 0], Array([121.11330912], dtype=float64), 4.483638508573565e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.333333333333334, 0.19486887757354088, 187.5, 0], Array([125.65542053], dtype=float64), 7.171069961006521e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.316666666666666, 2.683243981400884, 187.5, 0], Array([139.93854969], dtype=float64), 1.2658329116691927e-09, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.3, 5.2646708187595515, 187.5, 0], Array([143.84575287], dtype=float64), 1.94903312408675e-10, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.283333333333333, 1.1867120000469913, 187.5, 0], Array([154.77393832], dtype=float64), 7.911013341428229e-13, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.266666666666667, 1.2571855217361503, 187.5, 0], Array([168.0522502], dtype=float64), 6.062545862969959e-16, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.25, 2.8565970995409162, 187.5, 0], Array([174.71383108], dtype=float64), 1.390264731694715e-17, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.4, 4.403999333628694, 187.5, 0], Array([106.51011614], dtype=float64), 0.0008033899194602046, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.383333333333333, 2.381024005712376, 187.5, 0], Array([113.01171138], dtype=float64), 9.185316904295986e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.366666666666667, 4.376780943408729, 187.5, 0], Array([109.50135702], dtype=float64), 0.0003051926599349946, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.35, 2.8401308532778935, 187.5, 0], Array([106.74192285], dtype=float64), 0.0007467345257937526, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.333333333333334, 1.9818490293167974, 187.5, 0], Array([131.93215856], dtype=float64), 4.89811939550994e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.316666666666666, 5.964964218328551, 187.5, 0], Array([149.09800082], dtype=float64), 1.450096176078869e-11, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.3, 2.297690334696888, 187.5, 0], Array([141.75462538], dtype=float64), 5.341268783425603e-10, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.283333333333333, 2.031221281199602, 187.5, 0], Array([172.61645225], dtype=float64), 4.617947051531121e-17, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.266666666666667, 1.9433484907801997, 187.5, 0], Array([168.99885243], dtype=float64), 3.5696177456382733e-16, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.25, 1.5428566698682036, 187.5, 0], Array([153.88098823], dtype=float64), 1.2584607042547544e-12, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.4, 4.406464665367447, 187.5, 0], Array([100.63587639], dtype=float64), 0.004591533578879099, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.383333333333333, 3.0741772483599767, 187.5, 0], Array([104.03894842], dtype=float64), 0.001716936430365144, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.366666666666667, 3.69209656254151, 187.5, 0], Array([118.69039697], dtype=float64), 1.1452825087483775e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.35, 3.820023995054955, 187.5, 0], Array([128.00157254], dtype=float64), 2.68236884883831e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.333333333333334, 2.6290846666691343, 187.5, 0], Array([137.05121426], dtype=float64), 4.867351723123195e-09, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.316666666666666, 1.5289363545631132, 187.5, 0], Array([138.67725998], dtype=float64), 2.2885029746296057e-09, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.3, 6.048560096613647, 187.5, 0], Array([134.20518328], dtype=float64), 1.779658738089459e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.283333333333333, 1.7987514433515406, 187.5, 0], Array([158.11237378], dtype=float64), 1.3655353722732628e-13, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.266666666666667, 4.069733328146655, 187.5, 0], Array([177.5372843], dtype=float64), 2.71682571668777e-18, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.25, 1.385565229495864, 187.5, 0], Array([182.99747943], dtype=float64), 1.0972507544842951e-19, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.4, 3.125903081853364, 187.5, 0], Array([103.34099482], dtype=float64), 0.002113307607981294, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.383333333333333, 5.657786653048568, 187.5, 0], Array([105.56204604], dtype=float64), 0.001079862906228721, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -8.397940008672037, -14.366666666666667, 1.7915348950482346, 187.5, 0], Array([114.88679204], dtype=float64), 4.705366563887579e-05, 76]
