[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.7, 4.654518601524795, 187.5, 0], Array([108.25696221], dtype=float64), 0.0004594041588053864, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.677777777777777, 2.973565307699036, 187.5, 0], Array([93.56010987], dtype=float64), 0.027761822165737672, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.655555555555555, 4.7546435516299255, 187.5, 0], Array([120.58052783], dtype=float64), 5.523962393359871e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.633333333333333, 4.238486361910441, 187.5, 0], Array([129.71868955], dtype=float64), 1.2864081315379138e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.61111111111111, 5.013164883206577, 187.5, 0], Array([127.75828903], dtype=float64), 2.973648606834754e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.588888888888889, 1.7562488869802282, 187.5, 0], Array([161.40376132], dtype=float64), 2.340785873273125e-14, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.566666666666666, 3.615101789866757, 187.5, 0], Array([157.40427196], dtype=float64), 1.9875527395235798e-13, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.544444444444444, 4.145067053864064, 187.5, 0], Array([132.4109381], dtype=float64), 3.96431464602585e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.522222222222222, 1.3026270467549765, 187.5, 0], Array([155.36089434], dtype=float64), 5.822904018849898e-13, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.5, 0.3210820004249951, 187.5, 0], Array([145.53273773], dtype=float64), 8.546467336288721e-11, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.7, 3.273693532024182, 187.5, 0], Array([108.26626529], dtype=float64), 0.0004580168258500657, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.677777777777777, 3.9590085710367786, 187.5, 0], Array([118.83740554], dtype=float64), 1.0828214828650375e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.655555555555555, 2.2256831331041345, 187.5, 0], Array([128.36722829], dtype=float64), 2.2962450992299276e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.633333333333333, 0.10451054651296394, 187.5, 0], Array([112.92362612], dtype=float64), 9.474141282752673e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.61111111111111, 3.1592664142375972, 187.5, 0], Array([115.35992504], dtype=float64), 3.962928935477447e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.588888888888889, 0.043371355526420095, 187.5, 0], Array([120.89973753], dtype=float64), 4.875597130413339e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.566666666666666, 5.677857123037327, 187.5, 0], Array([116.27860465], dtype=float64), 2.829864301539296e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.42021640338319, -14.544444444444444, 0.0818314729083025, 187.5, 0], Array([139.78077204], dtype=float64), 1.3635983330263105e-09, 76]
