[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.7, 5.697816750446349, 187.5, 0], Array([94.72121336], dtype=float64), 0.021161213655866554, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.688888888888888, 1.8013319872540214, 187.5, 0], Array([113.55950399], dtype=float64), 7.569531095217655e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.677777777777777, 0.7735380544624378, 187.5, 0], Array([122.43673151], dtype=float64), 2.6545382337812636e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.666666666666666, 1.9291386585216799, 187.5, 0], Array([100.88042312], dtype=float64), 0.004288759837571405, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.655555555555555, 5.7277418824886235, 187.5, 0], Array([116.41738608], dtype=float64), 2.6884845424379387e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.644444444444444, 1.6942513911904735, 187.5, 0], Array([101.5422179], dtype=float64), 0.0035588843550055536, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.633333333333333, 2.7039689147921857, 187.5, 0], Array([121.13593887], dtype=float64), 4.443942520793299e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.622222222222222, 0.40835384724794155, 187.5, 0], Array([116.78504784], dtype=float64), 2.34603177381689e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.61111111111111, 5.677749471437709, 187.5, 0], Array([130.38208673], dtype=float64), 9.652192197841353e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.6, 1.980939732976073, 187.5, 0], Array([124.30767574], dtype=float64), 1.247657092291507e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.7, 4.425584370905418, 187.5, 0], Array([96.91495354], dtype=float64), 0.012345539205058575, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.688888888888888, 1.2601880231521982, 187.5, 0], Array([123.16782338], dtype=float64), 1.9801551224801382e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.677777777777777, 3.714013785260228, 187.5, 0], Array([113.9184023], dtype=float64), 6.662527927498703e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.666666666666666, 4.9792957897337, 187.5, 0], Array([109.52522838], dtype=float64), 0.0003027813084713351, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.655555555555555, 0.9121324295962953, 187.5, 0], Array([107.25444548], dtype=float64), 0.0006345314446532977, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.644444444444444, 1.4231495760233437, 187.5, 0], Array([128.14993215], dtype=float64), 2.518613036320283e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.633333333333333, 3.848414490816934, 187.5, 0], Array([125.21322412], dtype=float64), 8.607728457674685e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.622222222222222, 3.913120530516405, 187.5, 0], Array([125.11820462], dtype=float64), 8.9511686381912e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.61111111111111, 2.5108635898792286, 187.5, 0], Array([131.65465526], dtype=float64), 5.534601414133819e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.6, 5.261698787837676, 187.5, 0], Array([135.8897853], dtype=float64), 8.293029412657567e-09, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.7, 3.554255800961032, 187.5, 0], Array([94.63762148], dtype=float64), 0.02158581026172225, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.688888888888888, 3.2367080564270836, 187.5, 0], Array([105.54212933], dtype=float64), 0.001086529886375148, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.677777777777777, 0.33496752428689647, 187.5, 0], Array([106.02870729], dtype=float64), 0.0009341993757403742, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.666666666666666, 4.333660757245904, 187.5, 0], Array([119.15076987], dtype=float64), 9.604727726952053e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.655555555555555, 1.330534377789542, 187.5, 0], Array([116.32489888], dtype=float64), 2.781926289843816e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.644444444444444, 0.020315355208078433, 187.5, 0], Array([105.04085895], dtype=float64), 0.0012675753092863146, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.633333333333333, 2.224631763991094, 187.5, 0], Array([104.17254103], dtype=float64), 0.00164944549833681, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.622222222222222, 1.0940552248409192, 187.5, 0], Array([132.54676289], dtype=float64), 3.732795795157892e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.61111111111111, 5.989040540657791, 187.5, 0], Array([132.55787748], dtype=float64), 3.714447703785163e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.6, 4.0958148838929205, 187.5, 0], Array([134.03195008], dtype=float64), 1.9238161546203133e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.7, 0.5751757209883215, 187.5, 0], Array([95.77662004], dtype=float64), 0.01639716480879571, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.688888888888888, 5.999406235746449, 187.5, 0], Array([114.11512845], dtype=float64), 6.210536719477065e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.677777777777777, 6.0087911572702755, 187.5, 0], Array([105.09514817], dtype=float64), 0.0012466853450708577, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.666666666666666, 3.253440506997036, 187.5, 0], Array([95.46999933], dtype=float64), 0.0176726107135276, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.655555555555555, 4.614855686669442, 187.5, 0], Array([107.12880768], dtype=float64), 0.0006604651864553433, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.644444444444444, 1.2251328194370927, 187.5, 0], Array([101.32946018], dtype=float64), 0.003780018106087908, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.633333333333333, 0.6702386064346821, 187.5, 0], Array([123.16826202], dtype=float64), 1.979805460723759e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.622222222222222, 1.3463248295038024, 187.5, 0], Array([142.98596706], dtype=float64), 2.9555972267155324e-10, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.61111111111111, 2.75620933965471, 187.5, 0], Array([121.89195066], dtype=float64), 3.2971050918783267e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.6, 2.5435082685125114, 187.5, 0], Array([140.84434531], dtype=float64), 8.243683543280942e-10, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.7, 1.6016662427193236, 187.5, 0], Array([94.58355418], dtype=float64), 0.02186438970367081, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.688888888888888, 4.045945496989276, 187.5, 0], Array([110.78831916], dtype=float64), 0.00019808252529653953, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.677777777777777, 0.5928855790842338, 187.5, 0], Array([100.39170692], dtype=float64), 0.004913255210580635, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.666666666666666, 2.085138252404592, 187.5, 0], Array([102.87820649], dtype=float64), 0.002421295463468692, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.655555555555555, 1.8866750274329072, 187.5, 0], Array([115.31498062], dtype=float64), 4.028306042229544e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.644444444444444, 6.250355075201835, 187.5, 0], Array([127.90263967], dtype=float64), 2.79729601449807e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.633333333333333, 3.4459334679374742, 187.5, 0], Array([126.56086237], dtype=float64), 4.920581051121575e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.622222222222222, 0.994210909258567, 187.5, 0], Array([130.30555312], dtype=float64), 9.978359717676215e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.61111111111111, 4.134846757767513, 187.5, 0], Array([113.14568421], dtype=float64), 8.762117208629868e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.6, 4.483286617554303, 187.5, 0], Array([136.70825589], dtype=float64), 5.699841921184758e-09, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.7, 2.505610150671083, 187.5, 0], Array([105.31222126], dtype=float64), 0.0011663326674462029, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.688888888888888, 4.7356481248759446, 187.5, 0], Array([102.32011067], dtype=float64), 0.0028478761010733355, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.677777777777777, 2.952869828708043, 187.5, 0], Array([119.15862797], dtype=float64), 9.575833170954547e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.666666666666666, 0.3554965592702046, 187.5, 0], Array([117.80669671], dtype=float64), 1.6007951179611977e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.655555555555555, 1.4222245967188292, 187.5, 0], Array([127.6407068], dtype=float64), 3.125274503341674e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.644444444444444, 1.7716759256639942, 187.5, 0], Array([118.60960206], dtype=float64), 1.1810779817035626e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.633333333333333, 5.626933695031798, 187.5, 0], Array([121.14556668], dtype=float64), 4.427157360251999e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.622222222222222, 2.0588223485882673, 187.5, 0], Array([142.95261785], dtype=float64), 3.003560744557613e-10, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.61111111111111, 3.306101661415856, 187.5, 0], Array([124.54024066], dtype=float64), 1.1346138316963322e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.6, 4.091758111575883, 187.5, 0], Array([132.2626436], dtype=float64), 4.2331542116567395e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.7, 3.9526209371762255, 187.5, 0], Array([90.71346099], dtype=float64), 0.05183073976316192, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.688888888888888, 2.075652329778052, 187.5, 0], Array([98.02840552], dtype=float64), 0.009272662280842437, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.677777777777777, 5.75954095818616, 187.5, 0], Array([110.00927642], dtype=float64), 0.0002576141164136503, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.666666666666666, 3.8397279286485517, 187.5, 0], Array([103.18131703], dtype=float64), 0.00221521074640938, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.655555555555555, 4.589451262465429, 187.5, 0], Array([99.19268665], dtype=float64), 0.006812872442319716, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.644444444444444, 1.1511968260171301, 187.5, 0], Array([126.79572605], dtype=float64), 4.4599566685415014e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.633333333333333, 1.7823717618004287, 187.5, 0], Array([134.78714746], dtype=float64), 1.3687381468063661e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.622222222222222, 2.196532426392649, 187.5, 0], Array([127.44102838], dtype=float64), 3.40021962710187e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.61111111111111, 4.448696740640291, 187.5, 0], Array([110.92916137], dtype=float64), 0.0001888235533869997, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.6, 2.6502286841418523, 187.5, 0], Array([149.5610861], dtype=float64), 1.1481491273214567e-11, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.7, 0.2368417711848612, 187.5, 0], Array([90.99352546], dtype=float64), 0.04887185468937337, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.688888888888888, 0.5430829463713294, 187.5, 0], Array([94.55331593], dtype=float64), 0.02202155664575014, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.677777777777777, 0.3904148647286814, 187.5, 0], Array([95.31700674], dtype=float64), 0.018341127561326147, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.666666666666666, 3.2695196917709892, 187.5, 0], Array([109.57281219], dtype=float64), 0.0002980284635242116, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.655555555555555, 1.7473159204767978, 187.5, 0], Array([135.62855842], dtype=float64), 9.342276369771651e-09, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.644444444444444, 3.373439804727326, 187.5, 0], Array([103.25909421], dtype=float64), 0.002165018560706319, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.633333333333333, 4.536222442494939, 187.5, 0], Array([112.18558774], dtype=float64), 0.0001225966253733869, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.622222222222222, 2.2309526896934826, 187.5, 0], Array([117.91004278], dtype=float64), 1.539630628309316e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.61111111111111, 1.6131709321904852, 187.5, 0], Array([128.20206754], dtype=float64), 2.4634176001912177e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.6, 2.3032251008695415, 187.5, 0], Array([120.96079092], dtype=float64), 4.760282047251781e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.7, 5.294609035989665, 187.5, 0], Array([107.22342337], dtype=float64), 0.0006408442218226035, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.688888888888888, 2.0788737569378375, 187.5, 0], Array([113.72203128], dtype=float64), 7.145037979356849e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.677777777777777, 3.3455380533754306, 187.5, 0], Array([115.92834048], dtype=float64), 3.219216900150964e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.666666666666666, 3.5031523702131917, 187.5, 0], Array([119.89354486], dtype=float64), 7.214739473605734e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.655555555555555, 5.085343038236313, 187.5, 0], Array([102.39944745], dtype=float64), 0.0027832685264889316, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.644444444444444, 3.7995683468732318, 187.5, 0], Array([118.27771187], dtype=float64), 1.3397860898013846e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.795880017344075, -14.633333333333333, 4.80633190026125, 187.5, 0], Array([127.13652106], dtype=float64), 3.8654915352411993e-07, 76]
