[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.7, 5.46369540250187, 187.5, 0], Array([93.56671466], dtype=float64), 0.02771973715271927, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.677777777777777, 5.851329961616823, 187.5, 0], Array([119.120275], dtype=float64), 9.7176586030084e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.655555555555555, 3.89243590611332, 187.5, 0], Array([127.40029875], dtype=float64), 3.459131429410215e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.633333333333333, 4.854911419857911, 187.5, 0], Array([110.45553877], dtype=float64), 0.00022170580544381803, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.61111111111111, 4.7152544283116145, 187.5, 0], Array([123.06774486], dtype=float64), 2.061520742209643e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.588888888888889, 2.095558591612007, 187.5, 0], Array([134.15365758], dtype=float64), 1.821392048039857e-08, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.566666666666666, 0.508584193888037, 187.5, 0], Array([130.2260532], dtype=float64), 1.0328576682332197e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.544444444444444, 3.248312098732069, 187.5, 0], Array([148.62300678], dtype=float64), 1.8411469994133803e-11, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.522222222222222, 0.8326436307166987, 187.5, 0], Array([154.43848244], dtype=float64), 9.420930521527107e-13, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.5, 5.319223164988028, 187.5, 0], Array([151.64240829], dtype=float64), 3.986360048452291e-12, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.7, 5.789665068626672, 187.5, 0], Array([108.61999474], dtype=float64), 0.0004081099112480051, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.677777777777777, 4.600585942915419, 187.5, 0], Array([96.29786262], dtype=float64), 0.014414926725604042, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.655555555555555, 5.799526998112211, 187.5, 0], Array([109.41906326], dtype=float64), 0.00031364587841277637, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.633333333333333, 1.0259970703462418, 187.5, 0], Array([135.65695417], dtype=float64), 9.222191210610712e-09, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.61111111111111, 5.331492212021761, 187.5, 0], Array([127.1738057], dtype=float64), 3.805348327587291e-07, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.588888888888889, 5.900061499786244, 187.5, 0], Array([116.56420039], dtype=float64), 2.546328454146382e-05, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.566666666666666, 3.3467565038522333, 187.5, 0], Array([123.54879729], dtype=float64), 1.6980106598343305e-06, 76]
[12.5, 12.75, [1.0, 0.22069743502150108, 9, -7.443697499232713, -14.544444444444444, 2.807484228646358, 187.5, 0], Array([164.0777062], dtype=float64), 5.462795542633928e-15, 76]
